"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","ORF","EntrezGeneID"
"10025908294",-0.0623122785294884,-0.0542071454006424,-8.93018133295081,9.75945924709754e-18,3.3428404071069e-17,29.246380613934,"",51605
"10025933746",-0.0623375504911095,-0.0545589681216274,-6.83688682700883,2.53574591557244e-11,6.23157576010595e-11,14.7184880711364,"",341112
"10023824801",-0.0623425647053729,-0.0793172647704497,-7.66622099758048,1.03231915102486e-13,2.87261249913324e-13,20.118301168324,"GTF2B",2959
"10025911108",-0.0623501401840805,-0.0229706395856531,-8.00299397650189,9.65844508067941e-15,2.84035184866663e-14,22.4484178292583,"NEUROG2",63973
"10023809487",-0.0623592763068276,0.0154236851625268,-5.57497529734664,4.18921672453524e-08,8.58469931640515e-08,7.49398155319189,"DCTN1",1639
"10023806828",-0.0623761303648036,-0.0528353626566809,-5.41558324535753,9.78551417678283e-08,1.96186961331324e-07,6.67184869140629,"PDZRN4",29951
"10025905518",-0.0623782136029402,-0.025516510232334,-9.98840533882695,2.00240038030772e-21,8.28206084877954e-21,37.6366233482549,"INSIG2",51141
"10023850737",-0.0623902663850627,-0.0850657988479657,-3.97543391240264,8.13558911481153e-05,0.000134182106836682,0.225218699112067,"MND1",84057
"10025929874",-0.0624066732734847,-0.0732145438079229,-6.62120595926351,9.79330808011218e-11,2.33499480652164e-10,13.3964152525148,"",440577
"10025916114",-0.0624278709315636,-0.0106744905845824,-10.9981432606698,3.50398460822859e-25,1.78391550965559e-24,46.2001215740838,"IQSEC2",23096
"10023824614",-0.0624894830548839,-0.0281909720817987,-6.43396998982418,3.07832317945773e-10,7.16562004849264e-10,12.277217381953,"CDX1",1044
"10023825386",-0.062510794272708,-0.033247966620985,-9.80858851027236,8.85310627027436e-21,3.54904441066704e-20,36.166649806418,"",28956
"10025906781",-0.0625160523147812,-0.0328907741057816,-8.68083993602648,6.57136489981195e-17,2.16119888999523e-16,27.3649688363322,"MIPEP",4285
"10025908881",-0.0625266009331087,-0.010774050120985,-12.0988846261683,1.65246516689889e-29,1.08144294075016e-28,56.075195295711,"SRP68",6730
"10023825755",-0.0625722638747962,0.00316383208203426,-8.46879071205078,3.22921953048619e-16,1.02888219717346e-15,25.7952812243855,"GBA",2629
"10025904228",-0.0626250242978138,-0.00538939460321199,-8.22575930051837,1.93464802636118e-15,5.88497051566391e-15,24.0314157231,"FREM1",158326
